,Tweet,User,createdTime,label
383,"['sir', 'news', 'saturday', 'sunday', 'vehicl', 'allow', 'weekend', 'site', 'see', 'spot', 'hyderabad', 'motorist', 'know', 'info']",b'gunturi_sunil',2020-10-03 14:20:56,police
384,"['dont', 'big', 'boss', 'watch', 'culprit', 'depart', 'select', 'watch']",b'JKPydipalli',2020-10-03 14:19:49,police
385,"[""hon'bl"", 'high', 'court', 'chief', 'justic', 'sri', 'raghavendra', 'singh', 'chouhan', 'art', 'show', 'organ', 'vsl', 'visual', 'art', 'galleri', 'itc', 'grand', 'kakatiya', 'hotel', 'begumpet']",b'RachakondaCop',2020-10-03 14:11:25,police
386,"['sir', 'reason']",b'Kumar9BS',2020-10-03 14:05:31,police
387,"['thank', 'much', 'sir']",b'Helohyd',2020-10-03 14:02:14,police
388,"['telangana', 'polic', 'never', 'bother', 'educ', 'public', 'first', 'awar', 'programm', 'threaten', 'challan', 'first', 'instanc', 'initi', 'time', 'open', 'allow', 'peopl', 'take', 'selfi', 'photograph', 'etc', 'dc/cb', 'turn', 'other', 'crazi', 'revenu', 'govern', 'polic']",b'kcprau',2020-10-03 13:53:15,police
389,"['nice', 'way', 'awar', 'peopl']",b'atha19881',2020-10-03 13:45:32,police
390,"['thank', 'report', 'concern', 'mr.krishna', 'agarw', 'accus', 'alreadi', 'arrest', 'sent', 'judici', 'custodi', 'get', 'back', 'get', 'updat']",b'EOWCyberabad',2020-10-03 13:34:57,police
391,"['thank', 'report', 'concern', 'look', 'issu', 'revert', 'back']",b'EOWCyberabad',2020-10-03 13:34:00,police
392,"['traffic', 'violat', 'tripl', 'ride', 'karimnagar', 'opp', 'kothirampur', 'statu', 'time', '3.51pm', '03/oct/20']",b'naredlasandeep1',2020-10-03 13:30:05,police
393,"['new', 'hyderabad', 'pollut', 'activ', 'past', 'mani', 'year', 'spa', 'center', ""'s"", 'prostitut', 'busi', 'oper', 'openli', 'never', 'telangana', 'govt', 'action', 'govt', 'amp', 'depart', ""'s"", 'instig', 'illeg', 'servic', 'take', 'huge', 'bribe', 'cover/saf', 'guard']",b'emranINC',2020-10-03 13:29:12,police
394,"[""'s"", 'good', 'decis', 'peopl', 'want', 'take', 'view', 'bridg', '...']",b'JhansigoudA',2020-10-03 13:28:41,police
395,"['congratul', 'sir', 'great', 'work']",b'g_bhaskarrao',2020-10-03 13:25:44,police
396,"['good', 'even']",b'inamarlak',2020-10-03 13:17:19,police
397,"['500-100', 'matter', 'public', 'day']",b'inamarlak',2020-10-03 13:08:36,police
398,"['challan', 'amount']",b'ActivistTeja',2020-10-03 13:07:49,police
399,"['cant', 'u', 'put', 'cop', 'patrol', '24/7', 'remot', 'monitor', 'doesnt', 'work', 'illiter', 'fool']",b'ramramgem',2020-10-03 13:01:16,police
400,"['public', 'report', '8333993360']",b'ActivistTeja',2020-10-03 12:58:02,police
401,"['final', 'good', 'decis']",b'AsusBuddy',2020-10-03 12:57:53,police
402,"['better', 'instal', 'escal', 'instead', 'path', 'way', 'bridg']",b'TRShervirala',2020-10-03 12:56:35,police
403,"['500', '100', 'rs', 'offens', 'park', 'carriageway', 'obstruct', 'carriag', 'way']",b'ActivistTeja',2020-10-03 12:55:51,police
404,"['look', 'up', 'situat', 'even', 'safe', 'part', 'land', 'get', 'justic', 'even', 'muslim', 'even', 'dalit']",b'mhaniya75',2020-10-03 12:55:22,police
405,"['transgend', 'peopl', 'beg', 'signal', 'plz', 'stop']",b'ChokdaPadma',2020-10-03 12:55:10,police
406,"['use', 'hazard', 'intim', 'disast', 'depart', 'polic', 'depart', 'immedi']",b'inamarlak',2020-10-03 12:50:47,police
407,"['fine', 'rang', 'sir', 'reqest', 'pleas', 'mention', 'sir']",b'inamarlak',2020-10-03 12:49:00,police
408,"['think', 'polic', 'dept', 'challan', 'revenu', 'trend', 'top', '10', 'state', 'revenu', 'list']",b'chinna_943',2020-10-03 12:48:37,police
409,"['come', 'front', 'page', 'newspap', 'big', 'headlin', 'awareness..']",b'dodlasri',2020-10-03 12:47:03,police
410,"['good', 'decis', 'taken', 'cyberabad', 'traffic', 'polic']",b'narasimhabegar2',2020-10-03 12:46:26,police
411,"['pleas', 'releas', 'detail', 'public', 'whatsapp', 'contact']",b'UNTGAPS',2020-10-03 12:46:12,police
412,"['vehicl', 'breakdown']",b'badhdhakishti',2020-10-03 12:45:26,police
413,"['thank', 'report', 'gener', 'challan', 'forward', 'concern', 'traffic', 'polic', 'necessari', 'action']",b'CYBTRAFFIC',2020-10-03 12:34:05,police
414,"['guess', 'peopl', 'learn', 'drive', 'wrong', 'side', 'ban', 'drive', 'school', 'set', 'bad', 'exampl', 'bu', 'stop', 'lingamp', 'ts15fa6366']",b'G_Ranjith_Kumar',2020-10-03 12:21:39,police
415,"['least', 'bother', 'howev', 'concern', 'peopl', 'either', 'misus', 'misus', 'follow', 'rule', 'took', 'pic', 'upload', 'would', 'other', 'know', 'whether', 'follow', 'rule', 'not..']",b'SyedMeraj80',2020-10-03 12:20:37,police
416,"['thing', ""n't"", 'chang', 'yet', 'wrong', 'side', 'drive', 'helmet', 'ashoknagar', 'lingamp', '1.ts15ec9961', 'wrong', 'side', '2.ap29an3125', 'wrong', 'side', 'helmet', '3.ts15el665', 'wrong', 'side', 'helmet', 'number', 'plate', '4.ap28ax8916', 'wrong', 'side', 'drive']",b'G_Ranjith_Kumar',2020-10-03 12:18:37,police
417,"['idea', '...', 'use', 'facemask', 'protect', 'vehicl', 'pandem', 'pollut', 'polic', '...', 'intent', 'polic', 'must', 'act', 'on-the-spot', 'click', 'photo', '...']",b'rapaka_daniel',2020-10-03 12:16:53,police
418,"['one', 'snatcher', 'help', 'public', '3', 'civilian', 'nab', 'chain', 'snatcher']",b'RachakondaCop',2020-10-03 12:09:52,police
419,"['nowaday', ""'s"", 'common', 'india']",b'NageswarGajula',2020-10-03 11:50:46,police
420,"['selfi', 'cabl', 'bridg', 'polic', 'via', 'hyderabadi', 'known', 'follow', 'rule', 'prefer', 'stunt', ""n't"", ""'ll"", 'take', 'selfi', 'stand', 'anywher', 'cabl', 'bridg', 'go', 'becom', 'headach']",b'Ilovehyderabad',2020-10-03 11:31:25,police
421,"['gud', 'inti', 'polic', 'depart', 'appeal', 'pride']",b'sairambasa67',2020-10-03 11:10:51,police
422,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 11:05:10,police
423,"['nice', 'sir', 'also', 'bust', 'crimin', 'ur', 'depart', 'danger', 'bet', 'batch']",b'JKPydipalli',2020-10-03 10:55:15,police
424,"['sir', 'manual', 'error', 'pleas', 'check', 'also', 'report', 'websit', 'registr', 'number', 'ts07ek7063', 'first', 'pic', 'registr', 'number', 'ts12eh0761', 'second', 'pic']",b'manimuthyam12',2020-10-03 10:40:15,police
425,"['said', 'well', 'hyd', 'citi', 'road', 'mess', 'cross', 'pedestrian', 'cross', 'moreov', 'built', 'barrier', 'allow', 'cross', 'piti']",b'vivekcochin',2020-10-03 10:40:01,police
426,"['get', 'worri', 'bro..', 'citizen', 'feel', 'respons', '...', 'tri', 'other', 'also', 'follow', 'rule']",b'NithinPalarapu',2020-10-03 10:16:19,police
427,"['rider', 'hide', 'number', 'plate', 'use', 'mask', 'attach', 'pictur', 'front', 'amp', 'back', 'ap11aj1341', 'time', '14:15', 'date', '3/10/2020', 'locat', 'kanchan', 'bagh']",b'Danishxk',2020-10-03 09:50:26,police
428,"['may', 'follow']",b'rubusmubu',2020-10-03 09:38:22,police
429,"['sir', 'u', 'r', 'respons', 'impos', 'challan', 'respons', 'smooth', 'road', 'get', 'back', 'amp', 'neckpain', 'hyd', 'road', 'amp', 'make', 'challan', 'cross', '40kmph', ""n't"", 'take', 'respons', 'travel', 'speed', '40km', 'journey', 'save', 'fuel']",b'venkyperfect',2020-10-03 09:36:45,police
430,"['great', 'man', 'simplicity.and', 'highli', 'honest', 'gopalakrishna']",b'NGopala53146403',2020-10-03 09:23:48,police
431,"['hyderabad', 'polic', 'uniqu', 'reachabl', 'innov', ""'s"", 'ap', 'peopl', 'also', 'trust', 'lot']",b'499Undertaker',2020-10-03 09:20:53,police
432,"['absolut', '...', 'accid', 'aitey', 'vehicl', 'number', 'clear', 'ga', '...', 'pl', 'monitor', 'control', 'vehicl', 'invis', 'number', 'plate']",b'RKYadav8361',2020-10-03 09:19:03,police
433,"['ye', 'feel', 'tire', 'short', 'nap', 'regener', 'back', 'work']",b'UNTGAPS',2020-10-03 09:13:01,police
434,"['nice', 'campaign', 'poster']",b'sairambasa67',2020-10-03 09:01:13,police
435,"['sir', 'reloc', 'bangalor', 'hyderabad', 'year', 'pay', 'road', 'taxt', 'hyd', 'rta', 'pl', 'explain']",b'SandeepChKumar',2020-10-03 09:00:39,police
436,"['good', 'tast']",b'itsgowthamm',2020-10-03 08:52:00,police
437,"['sir', 'incid', 'uncl', 'vechil', 'tandur', 'man', 'drive', 'vechil', 'unknown', 'uncl', 'got', 'challan', 'vechil', 'also', 'man', 'drive', 'vechil', 'use', 'wrong', 'number', 'plate', 'number', 'allot']",b'7124Abubakar',2020-10-03 08:49:23,police
438,"['plz', 'ensur', 'break', 'doesnt', 'involv', 'alcohol']",b'MrSoumitraPanda',2020-10-03 08:47:11,police
439,"['frequent', 'break', 'may', 'lead', 'much', 'deali', 'inturn', 'lead', 'heavi', 'fine']",b'TrendyDude86',2020-10-03 08:46:18,police
440,"['pleas', 'read', 'matter', 'first', 'photo', '79812', '58222', '82476', '56365']",b'Vineeth__007',2020-10-03 08:42:48,police
441,"['sir', 'plz', 'take', 'necessari', 'action', 'helmet', 'number', 'plate', 'misleading.tim', '19:44:24', 'dt', 'oct', '2', ',2020']",b'muru99',2020-10-03 08:31:18,police
442,"['citi', 'invest', 'road', 'infra', 'public', 'transport', 'pedestrian', 'infra', 'govern', 'focu', 'road', 'infra', 'neglect', 'two', 'propos', 'neglect', 'road', 'infra', 'invest', 'two']",b'VijayIvaturi',2020-10-03 08:24:19,police
443,"['work', 'send', 'pic', 'peopl', 'wear', 'helmet', 'duti', 'traffic', 'polic', 'man']",b'SyedMeraj80',2020-10-03 08:22:10,police
444,"['good', 'job', 'sir']",b'RanjithEdits',2020-10-03 08:14:09,police
445,"['shame..', 'legal', 'corrupt', 'countri', 'corrupt', 'put', 'behind', 'bar', 'without', 'drama', 'unlik', 'india', '...', ""'s"", 'hate', 'govt', 'job', 'everi', 'corrupt', 'suspend', 'rejoin', 'repeat', '...']",b'mvikas00',2020-10-03 07:49:38,police
446,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 07:48:27,police
447,"['good', 'move']",b'raithubidda89',2020-10-03 07:35:26,police
448,"['without', 'helmet', 'road']",b'PNR921',2020-10-03 07:28:36,police
449,"['good', 'job', 'sir']",b'gatla4747',2020-10-03 07:21:21,police
450,"['telangana', 'alway', 'front', 'runner', 'implement', 'friendli', 'polic', 'initi', 'time', 'either', 'call', 'implement', 'technolog', 'citizen', 'servic', 'whatsapp', 'facebook', 'twitter']",b'NipunTulsyan',2020-10-03 07:16:06,police
451,"['greet', 'job', 'sir', 'ban', 'mpl.also', 'money', 'game', 'poker', ',rummi', 'app']",b'venkate13059931',2020-10-03 07:00:27,police
452,"['pl', 'request', 'put', 'speed', 'breaker', ""'s"", 'avoid', 'speed', 'vehicl', 'pl', 'understand', ""'s"", 'import']",b'CivilBadar',2020-10-03 06:59:02,police
453,"['...', 'day', 'respons', 'await', 'remind', '03/10/2020', '1.', 'increas', '``', 'free', 'pick-up/drop', ""''"", 'time', '2.', 'display', '``', 'wait', 'zone', ""''"", 'passeng', 'conveni']",b'CIVILKHAN1',2020-10-03 06:53:03,police
454,"['henc', 'concentr', 'messag', 'move', 'chang', 'updat', 'requir']",b'MaharajShanker',2020-10-03 06:47:42,police
455,"['surrend', 'adhinaayak', 'bhavan', 'celebr', 'begin', 'need', 'dial', 'emerg', 'distress', 'everi', 'one', 'becom', 'children', 'adhinaayak', 'connect', 'love', 'exchang', 'heart', 'word', 'physic', 'desir', 'also', 'updat', 'give', 'prioriti', 'etern', 'think']",b'MaharajShanker',2020-10-03 06:46:44,police
456,[],b'RachakondaCop',2020-10-03 06:41:21,police
457,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 06:34:10,police
458,"['pl', 'check', 'vedio', 'idiot', 'drive', 'left', 'overtak', 'race', 'citi', 'accept']",b'indrodeepGangul',2020-10-03 06:32:45,police
459,"['sir', ""n't"", 'understand', 'one', 'thing', 'ok', 'arrest', 'person', 'confisc', 'cash', 'cell', 'phone', 'use', 'crime', 'way', 'calcul', '2', 'bike', 'part', 'crime', 'pleas', ""n't"", 'tell', 'confisc', 'chai', 'cup', 'water', 'bottl', 'poor', 'street', 'dog', 'well']",b'syed_abbas74',2020-10-03 06:20:40,police
460,"['press', 'note', 'cricket', 'bet', 'bust', 'apprehend', 'three', 'person', 'seiz', 'net', 'cash', 'rs.5,60,000/-', '5', 'cell', 'phone', 'one', 'calcul', '02', 'bike']",b'cyberabadpolice',2020-10-03 06:12:39,police
461,"['...', 'park', 'park', 'zone', 'mistak', 'right', 'similar', 'incid', 'happen', 'mani', 'time', 'damag', 'car', ""'s"", 'common', 'damag', 'caus', ""n't"", 'respons', 'cop', ""'s""]",b'CIVILKHAN1',2020-10-03 06:03:21,police
462,"['hi', 'pleas', 'make', 'headlin', 'pg', 'hyd', 'per', 'agreement', 'return', 'money', 'within', '15', 'work', 'day', ""'s"", '90', 'day', 'still', 'refund', 'pleas', 'check', 'social', 'media', 'page', 'mani', 'victim', 'pl', 'help']",b'nuncacreass',2020-10-03 05:51:58,police
463,"[""'s"", '12', 'day', 'sinc', 'rais', 'ticket', 'answer', ""'ll"", 'refund', 'amount']",b'nuncacreass',2020-10-03 05:45:09,police
464,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 05:36:23,police
465,"['pleas', 'impos', 'fine', 'peopl', 'cross', 'road', 'despit', 'provis', 'dedic', 'line', 'pedestrian', 'pleas', 'ensur', 'traffic', 'personnel', 'man', 'station', 'utter', 'lack', 'disciplin', 'amp', 'civic', 'sens']",b'Telangana1st',2020-10-03 05:35:39,police
466,"['u', 'put', 'chalan', 'common', 'ppl', 'vechil', 'sir', 'bloodi', 'dump', 'vechil', 'emit', 'black', 'pollut', 'number', 'plate', 'drink', 'nd', 'drive', 'dirti', 'vechil', 'rash', 'drivng', 'nd', 'ur', 'give', 'much', 'care', 'r', 'damag', 'hyd', 'like', 'hell', 'hope', 'u', 'look']",b'Sai40352137',2020-10-03 05:28:39,police
467,"['bad', 'experi', 'route..', 'rock', 'roll', 'truck', 'ca', ""n't"", 'complaint', 'number', 'plate', 'huge', 'dust', 'smoke', 'area', 'pollut', 'air']",b'Surajsannidhi7',2020-10-03 05:19:52,police
468,"['amaz', 'work', 'catch', 'real', 'big', 'fish', 'behind']",b'vgeetesh',2020-10-03 05:03:21,police
469,"['open', 'pedestrian', 'one', 'park', 'car']",b'TulikaSinghRoy1',2020-10-03 05:00:42,police
470,"['sir', 'vehicl', 'reach', 'offic', 'end', 'day', 'mor', 'driver', 'owner', 'contact', 'number', 'includ', 'address', 'still', 'wont', 'seiz', 'licens', 'danger', 'drive']",b'amarperla',2020-10-03 04:59:17,police
471,"['good', 'job', 'sir']",b'Ravinde15445930',2020-10-03 04:55:46,police
472,"['mentally-il', 'man', 'spread', 'terror', 'kill', 'father', 'caught', 'five-hourop', 'anti-terrorist', 'squad', 'fire', 'depart', 'shankarp', 'near']",b'PintoDeepakTNIE',2020-10-03 04:47:56,police
473,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 04:33:48,police
474,"['pl', 'see', 'condit', 'report', 'telangana', 'beard', 'goon', 'staunch', 'support', 'amp', 'devot', 'worker', 'groom', 'lap', 'see', 'leadership', 'also', 'handl', 'softli', 'love', 'amp', 'care']",b'AJAYYADAV1967',2020-10-03 04:29:51,police
475,"['mahesh', 'bhagwat', 'ips.', 'pay', 'mahatma', 'gandhi', 'rachakonda', 'cp', 'offic', 'neredmet']",b'RachakondaCop',2020-10-03 04:19:20,police
476,"['note', 'sir', 'look']",b'HYDTP',2020-10-03 04:16:29,police
477,"['celebr', 'gandhi', 'jayanti', 'sham', 'us']",b'SanjayDamala',2020-10-03 04:07:52,police
478,"['look', 'like', 'someon', 'stolen', 'logo']",b'vishwas2506',2020-10-03 03:42:30,police
479,"['good', 'servic', 'societi', 'recogn', ""hon'bl"", 'cj', 'ts', 'high', 'court', 'mahesh', 'bhagwat', 'ji', 'ip', 'commission', 'abdur', 'rahman', 'founderth', 'ar', 'foundat']",b'arrahmaan',2020-10-03 03:39:28,police
480,"['respect', 'madam', 'support', 'trust', 'lot', 'faith', 'trust', 'hang', 'culprit', 'shoot', 'deliv', 'justic', 'instantli', 'like', 'support']",b'SujayJoglekar1',2020-10-03 03:28:33,police
481,"['covid', 'prevent', 'measur', 'like', 'check', 'mask', 'usag', 'etc', 'els', 'hotspot']",b'nilasish',2020-10-03 03:26:21,police
482,"['mahesh', 'bhagwat', 'ips.', 'pay', 'mahatma', 'gandhi', 'rachakonda', 'cp', 'offic', 'neredmet']",b'RachakondaCop',2020-10-03 03:08:51,police
483,"['mahesh', 'bhagwat', 'ips.', 'pay', 'mahatma', 'gandhi', 'rachakonda', 'cp', 'offic', 'neredmet']",b'RachakondaCop',2020-10-03 03:03:19,police
484,"['nuisanc', 'creat']",b'MrSoumitraPanda',2020-10-03 02:55:04,police
485,"['excel', 'morn', 'sir', 'great', 'pleasent', 'day', 'citi', '...']",b'inamarlak',2020-10-03 02:53:24,police
486,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 02:35:25,police
487,"['salut', 'guys.irrespect', 'extrem', 'weather', 'condit', 'duti', 'better', 'commut']",b'kartheekgouni',2020-10-03 02:31:57,police
488,"['mahatma', 'gandhi', 'longer', 'statu', 'pictur', 'currenc', 'offer', 'flower', 'noth', 'claw', 'one', 'self', 'adhinayak', 'posit', 'concentr', 'upon', '...', '...', '..your', 'adhinayak']",b'MaharajShanker',2020-10-03 02:22:10,police
489,"['mahesh', 'bhagwat', 'ips.', 'pay', 'mahatma', 'gandhi', 'rachakonda', 'cp', 'offic', 'neredmet']",b'RachakondaCop',2020-10-03 02:18:58,police
490,"['citizen', 'obey', 'rule', 'law', 'polic', 'dont', 'even', 'stand', 'road', 'extrem', 'condit', 'respect', 'sir']",b'kartheekgouni',2020-10-03 02:16:29,police
491,"['helmet', 'broke', 'piec']",b'ravan24_24',2020-10-03 02:03:40,police
492,"['sir', 'high', 'end', 'import', 'helmet', 'brand', 'come', 'isi', 'mark', 'allow']",b'Junaid_JS_Shah',2020-10-03 01:58:31,police
493,"['sir', 'helmet', 'isi', 'saler', 'sticker', 'helmet', 'say', 'isi', 'punish', 'sir']",b'SubhanBashaSha1',2020-10-03 01:49:57,police
494,"['alway', 'wear', 'isi', 'mark', 'helmet']",b'TelanganaCOPs',2020-10-03 01:46:29,police
495,"['nation', 'cyber', 'secur', 'awar', 'month', 'ncsam']",b'InfoSecAwa',2020-10-03 01:27:56,police
496,"['raid', 'villag', 'also', 'sir', 'villag', '20abov', 'illeg', 'belt', 'shop', 'villag', 'chityala', 'mandal', 'cheryala']",b'MSahadevulu',2020-10-03 01:04:03,police
497,"['...', '.and', 'encourag', 'ablaz', 'self', 'infront', 'gate', 'alreadi', 'deep', 'depress', 'disturb', 'lot', ""n't"", 'know', 'weather', 'get', 'justic', 'get', 'justic', 'tri', 'best', 'final', 'set', 'ablaz', 'self']",b'SudheerBudala',2020-10-03 00:05:24,police
498,"['respect', 'sir', 'say', 'spread', 'fake', 'news', 'staff', 'give', 'fake', 'inform', 'f.i.r', 'regist', '959/2019', 'unabl', 'take', 'strict', 'action', 'kind', 'offic', ""'s"", 'make', 'suffer', 'encourag', '...']",b'SudheerBudala',2020-10-03 00:00:45,police
499,"['support', 'recommend']",b'VoiceOfMaqsood',2020-10-02 22:52:54,police
500,"['sir', 'man', 'creat', 'hate', 'countri', 'plz', 'see']",b'Waseem80707434',2020-10-02 21:33:36,police
501,"['almost', 'everi', 'vehicl', 'pend', 'challan', 'caught', 'common', 'public', '...']",b'CitizenPolize',2020-10-02 20:04:40,police
502,"['supper', 'cp', 'sir']",b'mohamme83018118',2020-10-02 19:26:29,police
503,"['ye', 'sir', 'said', 'correct', 'walk', 'path', 'great', 'mahatma', 'gandhi', 'bapu', 'said', 'life', 'becom', 'beauti']",b'AwaisahmedN',2020-10-02 18:49:38,police
504,"['lorri', 'mostli', 'travel', 'kokapet', 'narsingi', 'gandipet']",b'kakollu_bhushan',2020-10-02 18:31:00,police
505,"['today', 'good', 'servic', 'societi', 'recogn', 'other', ""hon'bl"", 'cj', 'telangana', 'high', 'court', 'chief', 'guest', 'program', 'organis', 'itc', 'kakatiya', 'hyd']",b'RachakondaCop',2020-10-02 18:09:20,police
506,"['thank', 'could', 'see', 'challan', 'pend', 'vehicl', 'issu', 'might', 'resolv']",b'KranthiGoud1993',2020-10-02 18:06:21,police
507,['updat'],b'KranthiGoud1993',2020-10-02 17:59:31,police
508,"['exactli', '..', 'daili', 'preach', 'helmet', 'seat', 'belt', 'citizen', 'n', 'comfort', 'violat', 'law', 'danger', 'wont', 'respond', 'kind', 'issu', 'v', 'hold', 'angri', 'look']",b'amarperla',2020-10-02 17:53:31,police
509,"['ye', 'show', 'clearli', 'probabl', 'wast', 'time', 'educ', 'other', 'even', 'good', 'delet', 'challan', 'need', 'basi', 'mani', 'speed', 'driver', 'vehicl', 'allow', 'road', 'kill', 'us', 'clean', 'dept', 'clean', 'other']",b'SocialsPanda',2020-10-02 17:47:54,police
510,"['traffic', 'cop', 'answer', 'law', 'citizen']",b'amarperla',2020-10-02 17:39:42,police
511,"['think', 'hold', 'vehicl', 'amp', 'driver', 'account', 'taint', 'glass', 'rash', 'drive', 'excel', 'exampl']",b'SocialsPanda',2020-10-02 17:36:09,police
512,"['see', 'number', '1000', 'vehicl', 'come', 'road', '9', 'pm', 'dirti', 'work', 'transport', 'rock', 'build', 'debri', 'driven', 'danger', 'noth', 'happen', 'thank', 'ap', '28x', '9507', '10.14', 'pm', 'near', 'narsingi', '2/10/2020']",b'serish',2020-10-02 17:30:38,police
513,"['seiz', '10', 'quintal', 'public', 'distribut', 'system', 'pd', 'riceb', 'smuggl']",b'siddipetcp',2020-10-02 17:22:37,police
514,"['flyover', 'costli', 'guess', 'answer']",b'ToughTimes6',2020-10-02 16:59:39,police
515,"['good', 'even', 'madam', 'patrol', 'car', 'staff', 'check', 'park', 'found', 'person', 'found', 'person', 'pleas', 'contact', 'polic', 'station', 'number', '9491491867', 'immedi', 'action', 'thank']",b'shotukaramgate',2020-10-02 16:51:42,police
